mol_id,PKI,0,1,2,3,5,8,9,10,19,20,21,30,31,32,52,53,74,75,76,84,100,101,102,104,106,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
761,5.886056647693163,20.664,7.045,2.027,0.695,0.147,0.557,0.425,0.357,0.564,0.227,0.291,0.471,0.299,0.257,0.428,0.332,0.748,0.237,0.331,201.753,0.446,0.361,0.343,0.335,0.439,8.0,0.0004926,7.944,4.902,1.0,0.534005,5.43960424,59.201229,212.148224,119.453445
762,5.728158393463501,29.254,6.794,2.261,0.764,0.142,0.574,0.381,0.438,0.566,0.219,0.329,0.488,0.274,0.307,0.453,0.298,0.722,0.253,0.344,280.277,0.464,0.371,0.356,0.349,0.439,4.0,0.0004248,8.852,5.304,1.0,0.600932,6.62569473,103.725891,248.481094,102.111633
763,5.645891560852599,30.762,6.357,1.734,0.792,0.145,0.555,0.373,0.41,0.566,0.287,0.188,0.48,0.303,0.234,0.432,0.289,0.715,0.331,0.235,259.908,0.446,0.347,0.339,0.326,0.427,5.0,0.0005192,7.719,5.035,1.0,0.615947,6.67843149,84.210831,239.737915,101.083664
764,5.533132379645891,28.365,9.456,1.61,0.719,0.144,0.631,0.457,0.387,0.651,0.38,0.209,0.571,0.351,0.227,0.52,0.324,0.838,0.375,0.257,329.116,0.492,0.414,0.383,0.365,0.49,6.0,0.0004608,9.02,5.155,1.0,0.615704,6.13576226,114.379944,221.350327,139.094543
765,8.154901959985743,31.833,8.003,1.485,0.77,0.145,0.565,0.355,0.281,0.518,0.243,0.089,0.498,0.291,0.137,0.494,0.318,0.506,0.336,0.135,313.934,0.4,0.283,0.309,0.328,0.325,6.0,0.0005155,8.186,4.717,1.0,0.615717,4.40535375,77.955833,242.916763,112.748795
766,8.022276394711152,37.993,10.145,1.883,0.76,0.139,0.498,0.393,0.405,0.457,0.217,0.16,0.426,0.292,0.229,0.399,0.323,0.494,0.297,0.245,476.099,0.432,0.278,0.316,0.333,0.345,6.0,0.0004784,9.655,4.962,1.0,0.668609,5.89310343,100.827942,283.13678,180.038559
767,8.022276394711152,31.677,7.13,1.898,0.778,0.143,0.589,0.328,0.297,0.498,0.206,0.114,0.489,0.24,0.161,0.494,0.258,0.509,0.264,0.182,299.522,0.405,0.273,0.297,0.313,0.318,7.0,0.0004295,8.627,5.217,1.0,0.595364,6.58912487,63.843781,262.030273,117.500473
768,7.920818753952375,33.231,13.689,1.586,0.685,0.14,0.528,0.395,0.378,0.462,0.168,0.112,0.446,0.254,0.183,0.425,0.293,0.51,0.233,0.247,529.327,0.434,0.248,0.294,0.313,0.33,8.0,0.000481,9.476,5.103,1.0,0.636415,6.2691663,103.650215,248.42276,113.219215
769,7.795880017344075,36.877,11.851,2.121,0.725,0.138,0.533,0.412,0.345,0.471,0.285,0.107,0.453,0.341,0.169,0.433,0.359,0.52,0.342,0.216,540.382,0.43,0.288,0.321,0.332,0.359,8.0,0.0004822,9.552,5.701,1.0,0.674685,6.54942127,98.964035,284.172028,164.694778
770,7.8696662315049934,35.648,7.686,1.661,0.792,0.142,0.558,0.338,0.417,0.45,0.43,0.137,0.446,0.316,0.201,0.434,0.261,0.544,0.578,0.252,345.976,0.438,0.339,0.321,0.313,0.458,7.0,0.0004619,9.86,5.309,1.0,0.634149,7.50232685,86.078529,247.776337,89.899551
771,7.903089986991944,36.88,5.632,1.795,0.832,0.142,0.564,0.414,0.506,0.492,0.294,0.128,0.465,0.341,0.248,0.44,0.362,0.539,0.328,0.258,284.037,0.495,0.305,0.351,0.368,0.375,7.0,0.0004731,8.645,6.235,1.0,0.631117,5.07331598,63.983192,291.031677,138.559692
772,7.522878745280337,33.73,7.54,0.861,0.801,0.146,0.542,0.406,0.396,0.421,0.264,0.133,0.432,0.291,0.187,0.398,0.304,0.522,0.33,0.251,289.851,0.448,0.273,0.303,0.306,0.368,9.0,0.0004888,8.492,6.354,1.0,0.5943,6.79269667,86.72377,216.733536,105.492012
773,7.0,34.472,6.541,1.81,0.805,0.145,0.547,0.386,0.463,0.459,0.263,0.115,0.443,0.295,0.211,0.419,0.304,0.513,0.335,0.25,299.717,0.466,0.279,0.316,0.33,0.366,7.0,0.00052,8.22,6.242,1.0,0.614852,3.69345363,87.012558,226.066071,112.926414
774,6.920818753952375,32.894,5.832,1.961,0.808,0.145,0.539,0.362,0.357,0.504,0.25,0.124,0.457,0.275,0.199,0.442,0.294,0.503,0.303,0.205,267.748,0.419,0.292,0.31,0.328,0.337,6.0,0.0005189,8.382,6.074,1.0,0.612424,4.43629034,102.711922,251.882416,129.940338
775,6.6020599913279625,14.648,7.341,1.998,0.611,0.146,0.45,0.372,0.517,0.323,0.329,0.193,0.355,0.299,0.281,0.348,0.337,0.369,0.284,0.315,151.458,0.446,0.282,0.312,0.339,0.323,8.0,0.0004857,7.601,5.94,1.0,0.451328,4.32286231,81.047813,244.633591,115.176292
776,6.327902142064283,14.4,7.348,2.754,0.588,0.145,0.395,0.336,0.485,0.29,0.278,0.371,0.305,0.269,0.358,0.289,0.291,0.339,0.281,0.371,165.7,0.405,0.313,0.311,0.327,0.33,6.0,0.0004862,7.746,6.36,1.0,0.459378,6.16193269,97.260773,213.934769,141.664001
777,6.180456064458132,32.36,7.86,0.871,0.788,0.145,0.62,0.42,0.355,0.51,0.227,0.137,0.512,0.283,0.165,0.497,0.301,0.562,0.309,0.275,289.378,0.465,0.292,0.32,0.331,0.382,8.0,0.0004409,8.491,6.263,1.0,0.595821,2.9327056,71.805077,251.636475,130.726288
778,6.091514981121351,21.157,8.299,1.773,0.677,0.146,0.528,0.384,0.364,0.465,0.381,0.184,0.439,0.325,0.221,0.425,0.347,0.521,0.341,0.226,227.792,0.425,0.343,0.328,0.34,0.363,9.0,0.0004808,8.205,6.173,1.0,0.523195,5.03468845,86.047066,251.098724,69.271324
779,5.85078088734462,21.121,8.611,2.081,0.664,0.146,0.618,0.424,0.448,0.443,0.209,0.508,0.476,0.272,0.398,0.457,0.296,0.52,0.295,0.437,243.76,0.496,0.387,0.382,0.398,0.417,8.0,0.0004703,8.655,6.206,1.0,0.513775,1.41445727,83.02636,217.939072,92.53582
780,5.481486060122113,31.264,7.712,1.018,0.782,0.147,0.529,0.344,0.403,0.419,0.176,0.374,0.43,0.217,0.275,0.393,0.231,0.521,0.252,0.363,280.776,0.425,0.323,0.308,0.318,0.379,7.0,0.0005306,8.337,6.246,1.0,0.580363,5.73081222,103.709335,222.799347,91.395187
781,5.246416941107094,18.165,7.628,2.68,0.638,0.145,0.553,0.4,0.426,0.415,0.248,0.51,0.438,0.278,0.378,0.418,0.275,0.468,0.341,0.341,207.674,0.46,0.391,0.364,0.377,0.383,6.0,0.0004952,8.175,6.248,1.0,0.492132,4.89356056,89.062523,211.461029,76.875702
782,5.196542884351586,22.22,8.137,1.755,0.692,0.148,0.522,0.405,0.428,0.418,0.216,0.489,0.407,0.263,0.399,0.376,0.277,0.482,0.289,0.349,234.071,0.452,0.374,0.357,0.371,0.373,10.0,0.0004638,8.787,5.958,1.0,0.515497,2.53208258,78.538048,195.935547,97.064041
785,7.154901959985743,17.301,9.74,0.97,0.618,0.147,0.438,0.398,0.289,0.668,0.278,0.083,0.448,0.344,0.141,0.447,0.37,0.534,0.406,0.166,194.727,0.375,0.343,0.311,0.328,0.369,6.0,0.0004873,8.522,4.438,1.0,0.546084,4.32864026,70.596687,192.196136,123.295181
786,5.494850021680094,21.401,8.441,1.324,0.687,0.147,0.584,0.419,0.418,0.353,0.237,0.39,0.43,0.291,0.322,0.437,0.301,0.446,0.341,0.287,220.156,0.474,0.327,0.348,0.371,0.358,4.0,0.0004571,7.98,5.55,1.0,0.493602,5.88286525,65.890694,226.656357,100.815742
789,7.853871964321762,16.114,9.932,1.268,0.59,0.144,0.442,0.376,0.342,0.608,0.266,0.182,0.304,0.403,0.197,0.342,0.321,0.941,0.259,0.278,193.054,0.387,0.352,0.302,0.292,0.493,4.0,0.0005132,7.952,3.663,1.0,0.489885,5.20474012,58.544594,90.806618,120.667213
790,8.309803919971486,18.739,9.643,1.354,0.63,0.144,0.431,0.419,0.362,0.671,0.176,0.19,0.454,0.268,0.22,0.387,0.322,0.874,0.216,0.197,219.145,0.404,0.346,0.314,0.315,0.429,6.0,0.0004748,8.392,3.56,1.0,0.554503,4.68741945,84.179245,120.987518,90.024361
791,6.769551078621726,20.691,8.743,2.009,0.658,0.146,0.446,0.435,0.521,0.652,0.278,0.246,0.466,0.325,0.3,0.405,0.337,0.846,0.281,0.274,240.041,0.467,0.392,0.364,0.354,0.467,3.0,0.0005048,8.418,3.493,1.0,0.568506,5.98858296,81.363846,128.59964,75.898849
792,7.5376020021010435,19.491,8.913,1.504,0.652,0.146,0.42,0.44,0.41,0.678,0.217,0.214,0.459,0.304,0.243,0.383,0.355,0.878,0.217,0.206,216.442,0.423,0.37,0.335,0.33,0.433,4.0,0.0004783,7.873,3.627,1.0,0.562751,4.67111941,63.947231,101.398811,82.66227
793,6.3979400086720375,14.85,11.631,1.387,0.533,0.146,0.398,0.389,0.291,0.678,0.327,0.119,0.315,0.38,0.163,0.302,0.322,0.961,0.28,0.178,209.44,0.36,0.375,0.286,0.271,0.473,4.0,0.0004746,7.675,4.082,1.0,0.523581,1.20450797,67.934357,104.886177,135.722366
794,7.275724130399211,17.295,12.339,1.483,0.556,0.146,0.435,0.458,0.333,0.661,0.255,0.228,0.475,0.306,0.228,0.403,0.342,0.826,0.275,0.191,257.344,0.409,0.381,0.336,0.318,0.431,7.0,0.000495,7.9,3.628,1.0,0.554837,5.04354205,81.504288,113.63726,67.503593
795,7.958607314841775,16.065,12.863,1.967,0.52,0.144,0.403,0.357,0.459,0.638,0.263,0.234,0.425,0.282,0.276,0.348,0.293,0.905,0.25,0.226,263.541,0.406,0.378,0.328,0.31,0.46,7.0,0.0004809,8.225,3.762,1.0,0.552387,3.89760796,57.450577,140.19783,99.434425
796,5.221848749616356,19.278,8.623,1.816,0.649,0.144,0.545,0.375,0.431,0.441,0.279,0.2,0.464,0.326,0.237,0.483,0.341,0.454,0.396,0.294,216.913,0.45,0.306,0.342,0.363,0.381,4.0,0.0004906,7.575,4.644,1.0,0.509989,5.21233143,57.438522,162.300476,112.969337
797,6.657577319177793,18.562,12.179,1.266,0.58,0.146,0.422,0.394,0.354,0.668,0.222,0.23,0.449,0.274,0.223,0.369,0.31,0.877,0.278,0.216,264.986,0.39,0.373,0.315,0.296,0.457,6.0,0.0004682,7.604,4.282,1.0,0.568147,4.33335222,87.430649,89.053879,110.55162
798,8.244125144327509,16.553,10.931,1.946,0.562,0.146,0.454,0.456,0.363,0.714,0.229,0.252,0.503,0.306,0.239,0.424,0.354,0.909,0.221,0.383,234.441,0.424,0.398,0.349,0.337,0.504,3.0,0.0004725,7.855,3.661,1.0,0.545157,3.90270704,71.784271,100.217606,100.728989
799,7.119186407719209,17.756,10.655,1.782,0.588,0.144,0.407,0.367,0.438,0.69,0.192,0.23,0.457,0.25,0.27,0.373,0.286,0.9,0.242,0.237,239.823,0.404,0.371,0.325,0.317,0.459,7.0,0.0004954,8.601,4.348,1.0,0.558208,4.13491569,88.512497,109.605331,97.952133
800,5.795880017344075,19.424,4.313,1.434,0.772,0.15,0.535,0.407,0.328,0.855,0.356,0.092,0.608,0.31,0.159,0.605,0.317,0.739,0.387,0.163,117.825,0.423,0.434,0.359,0.37,0.43,6.0,0.0004972,6.918,3.813,1.0,0.533905,5.15636034,77.011124,112.710625,134.463989
801,6.0,25.771,2.803,1.002,0.871,0.15,0.505,0.493,0.339,0.777,0.527,0.059,0.568,0.403,0.143,0.54,0.407,0.721,0.407,0.177,100.887,0.445,0.454,0.371,0.377,0.435,3.0,0.0004478,7.281,4.083,1.0,0.584876,0.606805922,44.177284,135.13884,145.829956
802,7.602059991327962,18.236,6.666,1.419,0.693,0.148,0.45,0.429,0.391,0.537,0.474,0.245,0.423,0.429,0.25,0.394,0.472,0.563,0.492,0.292,156.893,0.424,0.418,0.367,0.385,0.449,4.0,0.0004553,7.596,3.843,1.0,0.520681,5.77924057,55.102798,78.950111,156.915161
803,6.494850021680094,13.434,5.58,1.578,0.652,0.147,0.416,0.362,0.437,0.325,0.449,0.268,0.351,0.361,0.261,0.337,0.394,0.446,0.392,0.324,104.965,0.405,0.347,0.324,0.352,0.387,2.0,0.000439,6.692,4.047,1.0,0.436627,2.80548548,60.694389,117.455383,178.20488
804,5.6020599913279625,17.268,5.124,2.807,0.685,0.148,0.435,0.378,0.444,0.69,0.277,0.188,0.458,0.3,0.268,0.443,0.321,0.566,0.411,0.332,151.322,0.419,0.385,0.342,0.354,0.436,6.0,0.0004875,7.741,3.943,1.0,0.526845,2.54540264,58.822243,92.919807,135.61673
805,6.301029995663981,11.934,6.765,2.596,0.56,0.146,0.544,0.413,0.385,0.508,0.68,0.21,0.479,0.457,0.256,0.487,0.513,0.559,0.501,0.298,129.263,0.448,0.466,0.397,0.427,0.453,7.0,0.0004254,8.063,4.322,1.0,0.450235,3.36055507,64.351952,132.0728,149.776749
806,5.698970004336019,17.314,7.546,1.579,0.655,0.146,0.481,0.37,0.298,0.744,0.307,0.102,0.508,0.33,0.154,0.502,0.344,0.613,0.452,0.175,169.895,0.383,0.384,0.331,0.34,0.414,8.0,0.0005003,8.031,4.664,1.0,0.537108,1.62700144,50.601082,127.068024,103.820068
807,8.0,38.819,2.828,1.31,0.904,0.148,0.556,0.472,0.302,0.736,0.158,0.127,0.568,0.231,0.171,0.483,0.28,0.942,0.301,0.199,164.328,0.443,0.34,0.323,0.315,0.481,6.0,0.0004597,7.598,4.616,1.0,0.679763,6.8062338,59.866634,139.263947,87.250549
808,6.096910013008056,27.058,4.34,2.179,0.806,0.146,0.478,0.52,0.351,0.696,0.422,0.098,0.506,0.365,0.189,0.418,0.365,0.861,0.427,0.173,185.863,0.45,0.405,0.353,0.336,0.487,4.0,0.0004654,8.166,4.508,1.0,0.610362,3.52099863,76.572678,175.606277,84.428459
810,6.096910013008056,27.132,4.076,1.923,0.819,0.15,0.546,0.521,0.414,0.567,0.283,0.157,0.533,0.347,0.225,0.521,0.367,0.572,0.355,0.275,170.598,0.494,0.336,0.368,0.385,0.4,8.0,0.0005071,7.177,4.311,1.0,0.563038,1.07409579,65.925682,124.725746,61.62109
811,6.522878745280337,38.699,2.22,1.717,0.908,0.148,0.539,0.425,0.363,0.506,0.176,0.112,0.493,0.24,0.189,0.491,0.271,0.511,0.211,0.168,156.201,0.442,0.265,0.308,0.333,0.297,4.0,0.0005267,7.498,4.142,1.0,0.629555,4.43304736,63.938278,115.145844,83.792839
812,7.602059991327962,14.403,6.18,1.893,0.641,0.148,0.45,0.32,0.429,0.278,0.505,0.123,0.321,0.363,0.201,0.319,0.4,0.362,0.375,0.237,127.976,0.4,0.302,0.295,0.32,0.325,4.0,0.0004278,7.468,4.242,1.0,0.442555,7.78938024,53.551277,112.413757,77.217339
813,6.799998134593398,18.785,8.531,1.66,0.648,0.143,0.386,0.406,0.341,0.615,0.191,0.37,0.412,0.26,0.279,0.323,0.291,0.932,0.265,0.213,205.605,0.378,0.392,0.317,0.298,0.47,7.0,0.0004993,8.043,3.702,1.0,0.553758,5.71217428,83.358597,123.196693,105.763596
814,8.700057099977233,15.771,6.923,1.889,0.642,0.143,0.377,0.368,0.415,0.601,0.181,0.299,0.42,0.233,0.305,0.393,0.259,0.558,0.271,0.277,152.049,0.387,0.36,0.319,0.32,0.369,5.0,0.0004712,7.888,3.796,1.0,0.510598,4.12529891,59.347244,146.220093,120.413834
815,6.900008766455316,19.242,7.657,2.097,0.664,0.14,0.553,0.499,0.358,0.66,0.306,0.192,0.56,0.375,0.236,0.548,0.418,0.734,0.4,0.217,203.729,0.47,0.386,0.39,0.405,0.45,4.0,0.000487,8.822,3.836,1.0,0.536218,5.07924992,76.042549,134.223755,160.592606
816,7.79997073344623,24.404,4.023,3.121,0.774,0.137,0.483,0.415,0.418,0.633,0.274,0.188,0.524,0.302,0.25,0.531,0.296,0.623,0.356,0.315,186.886,0.439,0.365,0.359,0.369,0.432,5.0,0.0004968,8.843,3.876,1.0,0.567832,5.90718481,62.395554,152.633102,157.125671
817,7.199970640755866,20.945,4.78,2.123,0.752,0.144,0.469,0.363,0.424,0.542,0.289,0.228,0.459,0.251,0.297,0.447,0.285,0.561,0.272,0.349,154.71,0.419,0.353,0.336,0.351,0.394,6.0,0.0004768,8.8,3.943,1.0,0.523987,9.1632365,80.97171,107.578979,150.075348
818,6.499996931948306,19.895,5.742,2.518,0.707,0.142,0.511,0.401,0.486,0.562,0.341,0.27,0.514,0.296,0.375,0.504,0.308,0.655,0.379,0.37,178.777,0.466,0.391,0.395,0.399,0.468,6.0,0.000473,8.674,3.916,1.0,0.523278,7.23963913,89.573624,116.985641,188.421585
819,6.399996913372259,17.812,6.371,1.793,0.686,0.144,0.437,0.409,0.471,0.469,0.209,0.335,0.416,0.266,0.324,0.415,0.288,0.5,0.311,0.305,156.862,0.439,0.337,0.336,0.346,0.372,2.0,0.0004651,8.122,3.802,1.0,0.492388,5.21109875,95.403122,117.202087,120.955406
820,6.299997602857746,19.243,6.488,2.462,0.683,0.142,0.508,0.465,0.386,0.588,0.408,0.128,0.512,0.376,0.211,0.512,0.374,0.636,0.416,0.215,188.191,0.453,0.374,0.366,0.379,0.422,5.0,0.0004724,8.673,4.083,1.0,0.529257,2.5864218,63.160198,131.680389,173.247147
821,6.499996931948306,14.808,7.01,2.297,0.614,0.144,0.424,0.414,0.427,0.276,0.692,0.244,0.293,0.493,0.286,0.322,0.487,0.273,0.549,0.477,153.922,0.422,0.404,0.357,0.368,0.433,7.0,0.000505,8.306,3.782,1.0,0.467278,5.75489241,99.970322,121.592285,126.576637
822,7.100015437450609,22.994,3.499,2.077,0.805,0.145,0.481,0.449,0.353,0.593,0.231,0.185,0.496,0.28,0.216,0.501,0.281,0.634,0.408,0.256,135.467,0.428,0.337,0.331,0.342,0.433,3.0,0.0004626,7.822,3.915,1.0,0.538733,3.81698498,113.794586,138.54071,151.631699
823,6.399996913372259,21.34,5.775,2.165,0.729,0.14,0.421,0.301,0.437,0.629,0.112,0.203,0.471,0.182,0.273,0.452,0.212,0.61,0.191,0.351,181.965,0.386,0.315,0.309,0.323,0.384,6.0,0.0004769,8.837,3.755,1.0,0.554144,3.62636226,106.822205,184.065903,122.123367
824,6.299997602857746,22.381,3.826,2.756,0.773,0.141,0.46,0.351,0.424,0.627,0.18,0.129,0.493,0.217,0.224,0.48,0.236,0.664,0.268,0.283,157.848,0.412,0.312,0.311,0.328,0.405,5.0,0.0004161,8.21,3.587,1.0,0.549112,4.42803369,83.662933,281.954803,252.176331
825,6.0999990348465305,21.704,3.691,2.837,0.769,0.142,0.475,0.469,0.406,0.589,0.189,0.161,0.485,0.271,0.263,0.489,0.308,0.637,0.324,0.229,152.156,0.45,0.313,0.339,0.364,0.396,3.0,0.0004876,8.158,3.668,1.0,0.530582,7.16692345,67.789246,1007.486755,135.08696
826,6.299997602857746,19.876,4.103,3.585,0.721,0.142,0.516,0.447,0.4,0.638,0.282,0.151,0.54,0.335,0.222,0.534,0.369,0.654,0.378,0.259,167.502,0.455,0.357,0.366,0.383,0.43,4.0,0.0004843,8.332,4.4,1.0,0.52936,5.45006191,92.639702,112.334579,156.214111
827,5.700000503883016,19.734,4.493,2.132,0.749,0.141,0.47,0.482,0.404,0.54,0.403,0.441,0.487,0.364,0.339,0.491,0.369,0.5,0.686,0.343,140.335,0.452,0.461,0.397,0.383,0.51,5.0,0.0005152,8.162,3.842,1.0,0.527054,4.71826002,67.175735,118.925278,152.463654
829,7.700057099977233,23.098,3.788,2.437,0.788,0.141,0.445,0.278,0.455,0.615,0.111,0.156,0.483,0.16,0.264,0.466,0.19,0.638,0.172,0.345,153.017,0.393,0.294,0.302,0.322,0.385,5.0,0.0004756,8.333,4.201,1.0,0.552265,3.09966203,91.964806,94.455566,196.86377
830,7.0,20.158,5.802,3.091,0.694,0.141,0.55,0.457,0.254,0.664,0.657,0.107,0.56,0.426,0.15,0.531,0.379,0.823,0.567,0.128,197.201,0.42,0.476,0.379,0.36,0.506,7.0,0.0004646,9.128,3.741,1.0,0.55026,4.57599715,99.582344,164.922089,183.265869
833,6.0,13.808,6.439,3.577,0.58,0.141,0.49,0.351,0.419,0.446,0.387,0.309,0.376,0.349,0.309,0.383,0.384,0.57,0.359,0.429,161.315,0.42,0.381,0.345,0.342,0.452,5.0,0.0004826,8.071,4.166,1.0,0.468743,4.87618626,99.693237,129.236694,181.912064
834,6.0999990348465305,21.859,3.885,3.181,0.756,0.141,0.495,0.399,0.299,0.632,0.191,0.144,0.512,0.255,0.19,0.5,0.299,0.635,0.307,0.193,166.808,0.398,0.322,0.319,0.34,0.378,5.0,0.0005247,8.299,3.775,1.0,0.542141,3.41520342,61.12706,124.332939,156.747528
835,5.899998417198648,20.861,3.54,2.708,0.77,0.142,0.486,0.466,0.408,0.628,0.397,0.142,0.529,0.333,0.226,0.526,0.343,0.652,0.508,0.191,139.939,0.453,0.389,0.363,0.381,0.45,3.0,0.0005347,7.984,3.897,1.0,0.527953,4.76917996,76.114609,124.629135,141.798492
836,5.499999678657065,17.448,5.877,2.93,0.665,0.141,0.472,0.5,0.337,0.632,0.366,0.102,0.498,0.399,0.183,0.461,0.455,0.706,0.42,0.156,170.872,0.436,0.367,0.36,0.377,0.427,3.0,0.0004572,8.236,3.796,1.0,0.520553,4.36748506,79.80365,132.41037,137.216461
837,6.299997602857746,16.557,6.645,1.891,0.66,0.141,0.481,0.536,0.429,0.614,0.269,0.225,0.479,0.354,0.277,0.465,0.385,0.644,0.401,0.29,153.877,0.482,0.369,0.37,0.384,0.445,4.0,0.000504,8.176,3.848,1.0,0.497835,2.25005247,67.300507,116.818726,148.151398
838,6.900008766455316,18.485,5.651,2.588,0.692,0.142,0.496,0.516,0.433,0.783,0.3,0.22,0.544,0.351,0.27,0.551,0.34,0.655,0.4,0.316,166.936,0.482,0.434,0.389,0.394,0.457,2.0,0.0004666,8.986,3.674,1.0,0.537045,4.41112581,63.314995,161.208542,128.178574
839,5.700000503883016,21.835,3.412,2.921,0.775,0.141,0.465,0.43,0.424,0.48,0.22,0.14,0.468,0.262,0.248,0.449,0.293,0.602,0.302,0.306,148.255,0.44,0.28,0.326,0.346,0.403,4.0,0.00049,7.987,3.903,1.0,0.511689,6.86051452,42.177338,145.724274,169.249084
840,8.199970640755867,25.313,3.841,2.561,0.798,0.14,0.458,0.395,0.331,0.604,0.164,0.161,0.467,0.242,0.205,0.401,0.285,0.949,0.223,0.202,171.865,0.394,0.31,0.305,0.301,0.458,5.0,0.000496,8.461,3.882,1.0,0.571704,7.69154355,73.125099,131.480774,175.160065
841,7.400007822415902,26.518,3.793,2.083,0.819,0.139,0.462,0.505,0.432,0.641,0.291,0.234,0.474,0.342,0.274,0.397,0.346,0.991,0.472,0.252,163.738,0.467,0.388,0.363,0.347,0.571,4.0,0.0004758,8.404,4.947,1.0,0.588406,2.62682218,85.961182,196.819,132.124756
842,7.50003813440381,24.86,4.765,1.671,0.794,0.14,0.443,0.442,0.374,0.377,0.198,0.257,0.399,0.276,0.258,0.393,0.306,0.512,0.332,0.246,167.959,0.42,0.277,0.311,0.323,0.363,5.0,0.0004763,8.129,3.795,1.0,0.522434,2.14639215,71.612442,122.249886,163.346954
843,7.400007822415902,22.17,3.845,2.874,0.767,0.14,0.474,0.51,0.526,0.391,0.398,0.16,0.424,0.332,0.284,0.422,0.368,0.548,0.377,0.356,160.006,0.503,0.317,0.347,0.382,0.427,5.0,0.000459,8.094,5.008,1.0,0.504888,4.87450685,78.405464,165.008438,167.572403
844,7.901563954659637,14.99,11.932,2.331,0.512,0.141,0.531,0.454,0.483,0.544,0.272,0.17,0.476,0.329,0.317,0.456,0.326,0.92,0.299,0.255,241.597,0.489,0.328,0.374,0.373,0.491,5.0,0.0004802,8.397,4.632,1.0,0.52367,4.60763514,74.470551,151.252838,158.740982
845,8.259821595743166,13.95,8.758,2.695,0.549,0.142,0.431,0.35,0.365,0.514,0.225,0.132,0.287,0.369,0.223,0.309,0.292,0.86,0.296,0.229,183.373,0.382,0.29,0.293,0.287,0.462,7.0,0.000445,8.072,3.728,1.0,0.473742,6.65619578,96.439346,136.612625,151.452499
846,6.958607314841775,25.903,3.057,1.592,0.848,0.15,0.502,0.321,0.487,0.73,0.117,0.244,0.501,0.175,0.298,0.425,0.21,1.037,0.167,0.269,125.272,0.437,0.364,0.325,0.317,0.491,4.0,0.000483,7.15,4.598,1.0,0.566276,7.88868832,56.916588,133.174896,46.189587
847,6.920818753952375,28.404,5.196,1.179,0.817,0.145,0.522,0.327,0.384,0.477,0.127,0.248,0.497,0.185,0.248,0.506,0.22,0.579,0.199,0.252,187.186,0.411,0.284,0.31,0.327,0.343,6.0,0.0004594,8.059,4.631,1.0,0.558519,4.56839601,73.17926,104.733376,100.09465
848,6.522878745280337,26.528,5.32,1.461,0.796,0.145,0.542,0.389,0.443,0.611,0.324,0.187,0.548,0.285,0.243,0.527,0.276,0.782,0.305,0.308,187.675,0.458,0.374,0.359,0.359,0.465,7.0,0.0004713,7.357,4.399,1.0,0.579421,3.84754028,55.188026,113.464958,98.779701
849,6.236572006437063,28.118,4.79,2.298,0.799,0.148,0.558,0.435,0.474,0.66,0.374,0.166,0.561,0.376,0.256,0.583,0.405,0.631,0.36,0.3,210.331,0.489,0.4,0.398,0.427,0.431,8.0,0.0004661,8.3,4.532,1.0,0.596516,7.69562114,54.985867,84.596306,57.365761
850,6.096910013008056,25.094,5.728,2.03,0.764,0.145,0.531,0.388,0.482,1.113,0.291,0.156,0.595,0.284,0.265,0.631,0.288,0.587,0.358,0.314,206.31,0.467,0.52,0.381,0.405,0.419,6.0,0.0004547,7.837,4.63,1.0,0.628817,6.7467893,79.202034,84.289207,65.898209
851,5.853871964321762,28.372,4.623,1.667,0.819,0.144,0.588,0.316,0.434,0.537,0.199,0.171,0.553,0.212,0.246,0.562,0.226,0.639,0.251,0.263,186.178,0.446,0.302,0.337,0.359,0.384,6.0,0.000469,8.082,4.699,1.0,0.564035,8.35453903,63.228512,99.701706,52.429558
852,5.853871964321762,27.122,5.307,2.557,0.775,0.142,0.582,0.48,0.526,0.523,0.42,0.169,0.543,0.411,0.276,0.555,0.416,0.614,0.431,0.306,226.864,0.529,0.371,0.41,0.436,0.45,9.0,0.0004415,8.057,4.665,1.0,0.564883,3.46023748,58.960533,109.880249,72.799744
853,5.3872161432802645,20.808,4.296,2.79,0.746,0.147,0.601,0.409,0.275,0.531,0.312,0.099,0.551,0.335,0.146,0.563,0.345,0.621,0.39,0.168,159.434,0.428,0.314,0.344,0.361,0.393,3.0,0.0005011,7.627,3.426,1.0,0.499154,6.97995201,79.250305,84.654999,65.06282
854,5.318758762624412,11.258,6.694,2.439,0.552,0.145,0.477,0.509,0.487,0.504,0.446,0.275,0.486,0.461,0.298,0.48,0.471,0.5,0.527,0.347,119.142,0.491,0.408,0.415,0.422,0.458,8.0,0.0004646,7.043,4.8,1.0,0.441227,4.8306119,60.697472,90.658905,115.203972
855,4.826813731587726,30.405,3.097,1.59,0.866,0.149,0.596,0.318,0.444,0.547,0.162,0.283,0.542,0.197,0.3,0.543,0.235,0.602,0.216,0.407,147.459,0.453,0.331,0.346,0.355,0.408,4.0,0.0004727,7.436,4.514,1.0,0.569462,5.93853921,58.798958,83.180824,74.288269
856,5.173925197299173,28.879,5.182,0.907,0.826,0.147,0.608,0.387,0.238,0.499,0.183,0.101,0.533,0.252,0.113,0.552,0.295,0.53,0.264,0.21,180.562,0.411,0.261,0.299,0.323,0.335,6.0,0.0004748,7.452,4.415,1.0,0.551626,5.59267622,53.690804,124.454254,63.763062
