mol_id,PKI,0,1,2,3,5,8,9,10,19,20,21,30,31,32,74,75,76,84,100,101,102,106,num_of_hbonds,rmsd,Total,PSA,epsilon,Gyration,Mtot,Bond,U-B,Proper Dih.
644,6.900008766455316,17.213,2.789,1.252,0.81,0.155,0.595,0.425,0.457,0.501,0.235,0.153,0.545,0.285,0.243,0.55,0.367,0.262,73.055,0.492,0.297,0.357,0.393,7.0,0.0004736,5.532,3.147,1.0,0.423234,5.04370696,53.677547,55.849419,89.473305
645,4.200000030616179,10.75,1.995,0.466,0.814,0.174,0.558,0.499,0.505,0.821,0.231,0.053,0.524,0.264,0.159,0.602,0.281,0.272,27.393,0.52,0.368,0.315,0.385,3.0,0.0004018,4.876,3.076,1.0,0.375475,10.2176479,34.303822,146.550659,123.029015
646,5.59999938302362,12.455,4.608,0.419,0.712,0.167,0.602,0.428,0.298,1.024,0.21,0.021,0.414,0.438,0.089,0.423,0.374,0.107,64.538,0.442,0.419,0.314,0.302,1.0,0.0003984,5.098,1.556,1.0,0.362336,2.77784446,35.690887,47.358139,54.257225
647,5.700000503883016,24.611,3.292,0.966,0.853,0.151,0.516,0.502,0.38,0.463,0.256,0.205,0.499,0.298,0.232,0.589,0.339,0.273,107.978,0.466,0.308,0.343,0.4,8.0,0.0004712,6.725,3.138,1.0,0.512967,2.6896836,41.076424,80.920769,79.155655
648,6.699991797446187,18.68,2.128,1.556,0.835,0.161,0.616,0.491,0.37,0.552,0.262,0.143,0.574,0.279,0.204,0.718,0.309,0.223,72.127,0.492,0.319,0.352,0.417,3.0,0.0005141,5.634,4.503,1.0,0.447108,3.95122105,73.521545,120.758453,65.437073
649,8.0,13.208,3.545,1.819,0.711,0.155,0.473,0.374,0.47,0.446,0.235,0.151,0.429,0.26,0.238,0.492,0.343,0.254,77.301,0.439,0.277,0.309,0.363,8.0,0.0005003,5.906,2.514,1.0,0.40551,7.56603077,43.239883,34.356209,54.407497
650,7.899974269892137,20.473,2.011,1.493,0.854,0.157,0.577,0.371,0.346,0.465,0.231,0.195,0.524,0.234,0.239,0.506,0.362,0.244,74.748,0.431,0.297,0.332,0.371,7.0,0.0004713,6.002,2.836,1.0,0.457504,8.11970141,65.954025,153.704956,72.699532
651,6.299997602857746,8.361,3.139,0.017,0.726,0.181,0.543,0.455,0.378,0.749,0.673,0.51,0.454,0.466,0.449,0.468,0.369,0.345,26.442,0.459,0.644,0.457,0.394,5.0,0.0004358,4.62,2.802,1.0,0.356282,1.72856594,72.699165,158.324829,102.477127
652,6.199998172182031,22.39,2.198,0.898,0.879,0.156,0.556,0.476,0.256,0.531,0.374,0.07,0.553,0.345,0.115,0.483,0.457,0.138,71.289,0.429,0.325,0.338,0.359,1.0,0.0004829,6.319,3.506,1.0,0.490889,9.63728742,33.455036,53.88554,27.507004
653,8.199970640755867,19.523,5.97,1.454,0.725,0.149,0.654,0.45,0.246,0.582,0.308,0.081,0.574,0.329,0.123,0.562,0.29,0.17,153.621,0.45,0.324,0.342,0.341,10.0,0.0004557,7.124,4.067,1.0,0.485894,6.74034412,64.148598,85.139641,121.072639
654,5.499999678657065,12.904,3.264,2.134,0.705,0.156,0.563,0.416,0.383,0.46,0.29,0.243,0.489,0.262,0.282,0.535,0.272,0.274,76.629,0.454,0.331,0.344,0.36,7.0,0.0004302,5.918,5.294,1.0,0.392603,7.57503768,74.479996,124.284729,156.986267
655,4.600000074606178,10.164,2.408,0.438,0.781,0.174,0.555,0.411,0.339,0.465,0.201,0.081,0.43,0.245,0.148,0.48,0.364,0.157,29.981,0.435,0.249,0.274,0.333,4.0,0.0004064,4.365,3.206,1.0,0.333014,8.18956636,70.624695,72.693298,119.57663
656,6.299997602857746,21.436,2.328,0.125,0.897,0.161,0.536,0.521,0.421,0.452,0.204,0.16,0.447,0.251,0.222,0.612,0.273,0.25,52.872,0.493,0.272,0.307,0.378,5.0,0.000466,5.11,3.488,1.0,0.460156,0.49391293,36.034798,99.190155,66.518585
657,6.399996913372259,24.604,2.809,2.059,0.835,0.147,0.487,0.361,0.349,0.54,0.182,0.135,0.482,0.227,0.196,0.716,0.288,0.212,125.557,0.399,0.286,0.302,0.405,3.0,0.0004686,6.707,3.045,1.0,0.539503,3.32050393,61.575802,119.016769,90.690239
659,5.899998417198648,22.444,2.522,1.648,0.843,0.156,0.541,0.335,0.444,0.458,0.154,0.152,0.495,0.182,0.233,0.659,0.165,0.286,97.752,0.44,0.255,0.304,0.37,7.0,0.0004552,6.34,2.514,1.0,0.476616,11.1668326,70.310783,107.057014,153.467407
660,5.899998417198648,20.82,9.193,3.109,0.629,0.138,0.457,0.421,0.338,0.352,0.234,0.224,0.414,0.307,0.27,0.448,0.309,0.281,284.712,0.406,0.27,0.33,0.346,7.0,0.000496,9.471,3.817,1.0,0.522826,4.87425499,32.337646,93.003464,109.137138
661,5.200000237109354,24.883,2.009,0.892,0.896,0.157,0.57,0.466,0.386,0.583,0.238,0.101,0.565,0.262,0.191,0.645,0.329,0.247,73.967,0.474,0.307,0.339,0.407,8.0,0.0004532,5.924,4.283,1.0,0.513815,7.91507613,61.993774,166.68779,184.513428
662,6.900008766455316,13.885,8.027,0.288,0.625,0.157,0.475,0.394,0.268,0.267,0.18,0.029,0.352,0.253,0.072,0.379,0.244,0.097,117.753,0.379,0.159,0.226,0.24,8.0,0.0005172,6.137,4.262,1.0,0.395968,6.58212267,57.679913,145.225189,99.65242
663,7.299988937677887,24.24,4.39,2.255,0.785,0.15,0.668,0.4,0.483,0.528,0.179,0.215,0.585,0.238,0.269,0.715,0.274,0.298,170.971,0.517,0.307,0.364,0.429,4.0,0.0004696,6.867,2.81,1.0,0.506948,7.52378686,50.653419,92.909874,71.129654
664,6.399996913372259,16.183,4.081,1.67,0.738,0.156,0.517,0.383,0.493,0.472,0.33,0.14,0.473,0.309,0.239,0.619,0.393,0.251,99.892,0.464,0.314,0.34,0.421,14.0,0.0004959,6.34,4.42,1.0,0.445903,6.32182741,101.326065,107.891838,69.316071
665,7.899974269892137,12.754,3.642,1.828,0.7,0.151,0.511,0.455,0.404,0.455,0.289,0.148,0.454,0.311,0.221,0.499,0.433,0.252,76.437,0.457,0.297,0.329,0.395,6.0,0.0004912,6.633,5.509,1.0,0.397704,4.41920387,30.797211,118.141129,179.121002
666,5.700000503883016,13.863,2.809,1.027,0.783,0.158,0.552,0.434,0.397,0.468,0.16,0.143,0.466,0.237,0.186,0.589,0.246,0.334,56.068,0.461,0.257,0.296,0.389,8.0,0.0004324,5.187,2.871,1.0,0.384965,4.29533697,66.618988,151.435394,106.888412
667,8.100015437450608,18.058,3.252,0.165,0.841,0.163,0.605,0.476,0.15,0.836,0.434,0.252,0.629,0.341,0.107,0.996,0.362,0.453,62.242,0.411,0.507,0.359,0.604,4.0,0.0004779,5.534,3.122,1.0,0.493019,4.05650308,39.305775,71.815094,67.021286
670,6.199998172182031,18.323,3.562,2.215,0.76,0.149,0.612,0.331,0.486,0.449,0.601,0.189,0.535,0.37,0.305,0.602,0.383,0.391,113.738,0.476,0.413,0.403,0.459,5.0,0.0004253,7.003,2.927,1.0,0.460625,3.4315819,50.743221,101.152916,67.040459
671,5.499999678657065,10.068,6.601,1.292,0.561,0.154,0.402,0.428,0.268,0.372,0.345,0.054,0.345,0.321,0.112,0.438,0.462,0.121,87.99,0.366,0.257,0.259,0.341,4.0,0.0004944,5.878,4.047,1.0,0.402008,1.67553133,72.222748,131.0103,136.484299
672,6.399996913372259,13.109,5.004,0.161,0.717,0.163,0.505,0.452,0.238,1.325,0.137,0.02,0.518,0.242,0.066,0.562,0.279,0.104,68.515,0.398,0.494,0.275,0.315,7.0,0.0004085,5.788,4.774,1.0,0.445495,10.4918639,66.265701,77.501968,82.553467
673,8.500038134403809,22.292,3.996,1.611,0.799,0.154,0.627,0.473,0.421,0.549,0.328,0.289,0.575,0.359,0.284,0.622,0.414,0.243,131.433,0.507,0.389,0.406,0.426,8.0,0.0004441,6.695,3.738,1.0,0.504294,4.64832879,55.972141,40.198799,41.127274
674,6.0999990348465305,26.899,2.62,1.378,0.871,0.147,0.525,0.412,0.338,0.461,0.485,0.118,0.502,0.293,0.252,0.565,0.374,0.236,111.156,0.425,0.354,0.349,0.392,6.0,0.000484,7.813,5.586,1.0,0.52624,6.41274237,70.231728,143.331726,73.371292
675,7.50003813440381,10.596,3.373,1.272,0.695,0.16,0.63,0.465,0.483,0.502,0.447,0.144,0.525,0.381,0.249,0.58,0.27,0.299,53.501,0.526,0.364,0.385,0.383,7.0,0.0004234,5.53,4.771,1.0,0.365442,3.99395057,69.306885,186.816315,127.159462
676,7.199970640755866,18.705,2.766,0.68,0.844,0.156,0.564,0.37,0.239,0.404,0.631,0.058,0.482,0.334,0.106,0.548,0.445,0.115,66.331,0.391,0.365,0.307,0.369,10.0,0.0005088,6.102,4.033,1.0,0.436457,9.07716214,37.629799,85.118713,69.555573
677,4.300000029139088,6.922,3.087,1.124,0.622,0.168,0.538,0.48,0.329,0.473,0.204,0.143,0.498,0.266,0.186,0.571,0.276,0.277,32.623,0.449,0.274,0.317,0.375,4.0,0.0004856,4.399,4.286,1.0,0.299463,9.05315739,34.814831,158.462357,135.889572
678,6.0999990348465305,15.302,5.027,0.795,0.724,0.151,0.448,0.5,0.378,0.573,0.346,0.267,0.471,0.38,0.253,0.426,0.405,0.229,93.086,0.442,0.395,0.368,0.353,8.0,0.0005026,6.54,2.631,1.0,0.464223,6.51385646,70.63562,272.978546,259.81842
679,5.700000503883016,21.937,2.645,1.519,0.84,0.158,0.595,0.472,0.323,0.547,0.31,0.101,0.551,0.293,0.177,0.688,0.292,0.212,95.368,0.464,0.319,0.341,0.397,7.0,0.0004585,5.911,5.32,1.0,0.488547,3.04683368,72.568207,110.193787,110.069618
680,6.0,14.691,2.771,0.138,0.835,0.169,0.624,0.515,0.41,0.674,0.242,0.151,0.55,0.244,0.217,0.804,0.451,0.235,43.116,0.517,0.355,0.337,0.496,8.0,0.0004499,4.792,3.418,1.0,0.414708,3.74420909,55.146614,49.611343,85.120911
681,7.100015437450609,21.306,2.274,1.912,0.836,0.151,0.546,0.283,0.469,0.535,0.625,0.168,0.514,0.312,0.266,0.52,0.501,0.267,93.536,0.433,0.443,0.364,0.429,8.0,0.0004844,6.993,3.482,1.0,0.503696,8.40802522,22.064922,39.255894,47.06852
682,5.200000237109354,19.669,8.03,0.67,0.693,0.155,0.44,0.411,0.2,0.437,0.174,0.037,0.416,0.263,0.081,0.394,0.221,0.097,176.499,0.35,0.216,0.253,0.237,9.0,0.000469,6.903,4.834,1.0,0.502762,3.98308791,55.569992,157.625854,125.615898
683,7.299988937677887,14.97,4.331,0.205,0.767,0.162,0.549,0.417,0.427,0.474,0.268,0.183,0.493,0.276,0.233,0.605,0.382,0.264,68.79,0.464,0.308,0.334,0.417,3.0,0.0004464,5.301,4.846,1.0,0.416775,2.06346305,52.930538,113.969101,146.479034
684,4.900000142057633,13.984,1.863,0.451,0.858,0.168,0.623,0.508,0.235,0.51,0.224,0.045,0.515,0.283,0.091,0.585,0.408,0.099,33.2,0.455,0.26,0.296,0.364,10.0,0.000464,4.394,3.392,1.0,0.369753,12.6528843,60.996582,50.615128,66.5867
685,6.399996913372259,16.041,2.879,0.437,0.829,0.16,0.497,0.46,0.258,0.297,0.287,0.033,0.386,0.273,0.085,0.379,0.424,0.088,54.465,0.405,0.206,0.248,0.297,4.0,0.0004747,5.499,3.537,1.0,0.384578,7.27564763,49.481438,37.833363,69.645996
686,6.499996931948306,13.319,3.584,1.025,0.743,0.164,0.551,0.44,0.414,0.838,0.295,0.144,0.475,0.339,0.23,0.501,0.312,0.418,65.065,0.469,0.426,0.348,0.411,5.0,0.0004786,6.284,3.604,1.0,0.430283,9.96762948,44.197479,95.015427,94.21582
687,6.499996931948306,15.816,1.994,1.411,0.823,0.159,0.592,0.426,0.339,0.387,0.6,0.162,0.477,0.316,0.302,0.511,0.407,0.311,56.667,0.452,0.383,0.365,0.41,5.0,0.0004693,5.568,3.634,1.0,0.395233,7.25310374,41.950409,65.826393,69.665916
688,6.0999990348465305,7.997,2.759,0.014,0.743,0.181,0.51,0.481,0.314,0.839,0.142,0.058,0.527,0.22,0.12,0.661,0.259,0.14,22.217,0.435,0.346,0.289,0.353,4.0,0.0004588,4.221,3.742,1.0,0.333012,4.68310482,39.008488,136.078735,69.628777
689,5.200000237109354,37.505,3.809,1.643,0.873,0.145,0.617,0.39,0.432,0.536,0.211,0.226,0.545,0.27,0.256,0.587,0.309,0.28,210.762,0.48,0.324,0.357,0.392,8.0,0.0005169,7.583,2.836,1.0,0.624931,7.3893615,31.144379,87.717331,33.370335
690,6.299997602857746,39.3,6.487,1.387,0.833,0.142,0.533,0.349,0.378,0.446,0.359,0.123,0.469,0.304,0.213,0.492,0.271,0.197,318.474,0.42,0.31,0.329,0.32,11.0,0.0004806,9.332,6.294,1.0,0.653906,4.06874597,73.018723,114.205612,140.488541
691,7.700057099977233,7.126,4.428,0.698,0.582,0.172,0.577,0.471,0.275,0.66,0.271,0.121,0.518,0.291,0.137,0.585,0.359,0.289,39.625,0.441,0.351,0.315,0.411,6.0,0.0004923,4.943,5.732,1.0,0.33467,9.49171337,130.271667,347.054169,179.941101
692,6.399996913372259,12.014,6.407,1.754,0.595,0.155,0.49,0.374,0.388,0.312,0.408,0.133,0.376,0.339,0.215,0.319,0.594,0.199,109.283,0.417,0.284,0.31,0.371,8.0,0.0004914,6.472,2.737,1.0,0.412082,6.28515551,23.956514,69.235779,88.02005
693,6.299997602857746,8.273,2.762,0.369,0.725,0.175,0.526,0.438,0.498,0.652,0.308,0.199,0.436,0.338,0.351,0.602,0.391,0.39,26.922,0.487,0.386,0.375,0.461,5.0,0.0004562,4.612,3.178,1.0,0.324318,4.92003199,51.429924,1040.873291,125.975601
694,5.300000202445418,20.715,3.033,1.282,0.828,0.154,0.656,0.395,0.416,0.455,0.536,0.094,0.567,0.377,0.184,0.668,0.403,0.254,93.282,0.489,0.362,0.376,0.442,4.0,0.000433,6.181,3.007,1.0,0.44927,4.46456968,13.67583,87.337242,30.458466
695,7.400007822415902,14.549,4.14,0.692,0.751,0.161,0.584,0.432,0.299,0.57,0.282,0.109,0.481,0.309,0.153,0.452,0.462,0.156,73.157,0.438,0.32,0.315,0.357,8.0,0.0004474,5.639,2.781,1.0,0.419552,10.4689437,82.223877,274.750549,76.690262
696,6.0999990348465305,20.209,3.299,1.772,0.799,0.153,0.471,0.321,0.462,0.805,0.146,0.215,0.548,0.208,0.243,0.617,0.176,0.316,108.326,0.418,0.389,0.333,0.369,5.0,0.0005006,7.334,4.39,1.0,0.536202,3.17907114,32.848686,120.443588,101.721771
697,5.40000018605658,27.836,2.754,0.569,0.893,0.153,0.601,0.524,0.388,0.483,0.21,0.093,0.533,0.27,0.194,0.564,0.384,0.216,94.074,0.504,0.262,0.332,0.388,4.0,0.0004901,6.304,3.973,1.0,0.518492,6.00330675,54.313789,119.645927,93.135422
698,5.899998417198648,25.679,3.526,0.951,0.852,0.151,0.545,0.502,0.339,0.552,0.265,0.113,0.555,0.32,0.164,0.612,0.397,0.168,118.314,0.462,0.31,0.346,0.392,7.0,0.0004988,7.031,3.304,1.0,0.537589,2.49812271,54.696148,121.196945,107.42318
699,5.800000874803203,18.085,5.291,0.854,0.746,0.155,0.564,0.402,0.308,0.561,0.346,0.077,0.467,0.337,0.148,0.583,0.551,0.157,115.661,0.425,0.328,0.318,0.43,7.0,0.0004878,6.117,4.194,1.0,0.47961,3.36604432,28.518837,102.232758,70.789406
700,7.79997073344623,23.458,2.068,1.248,0.876,0.151,0.533,0.382,0.449,0.551,0.434,0.128,0.52,0.293,0.237,0.535,0.42,0.276,80.381,0.455,0.371,0.35,0.41,8.0,0.0004593,6.791,3.914,1.0,0.516069,7.37923,68.45314,145.020813,72.45063
701,5.800000874803203,18.344,3.856,1.406,0.777,0.152,0.618,0.484,0.407,0.64,0.29,0.139,0.639,0.339,0.209,0.791,0.43,0.251,101.93,0.503,0.356,0.395,0.491,6.0,0.0004545,6.23,4.799,1.0,0.474502,5.75807308,75.278427,150.088837,111.931114
703,6.0,20.238,6.225,1.598,0.721,0.151,0.562,0.443,0.462,0.45,0.265,0.159,0.475,0.277,0.235,0.534,0.394,0.319,168.268,0.489,0.291,0.329,0.416,10.0,0.0004972,7.165,3.902,1.0,0.486614,4.86387407,47.966808,126.904068,136.255234
704,4.200000030616179,6.1,2.952,1.346,0.587,0.171,0.523,0.526,0.406,0.433,0.312,0.18,0.421,0.339,0.244,0.503,0.35,0.31,30.194,0.485,0.308,0.335,0.388,7.0,0.0004677,4.337,5.106,1.0,0.291542,12.8311977,72.328117,159.830612,72.46402
706,6.799998134593398,17.755,2.741,0.957,0.828,0.162,0.615,0.328,0.407,0.333,0.192,0.1,0.482,0.207,0.188,0.484,0.303,0.245,68.293,0.45,0.208,0.292,0.344,5.0,0.0004827,5.257,2.749,1.0,0.385789,3.21370453,52.773155,68.601433,116.946686
707,7.79997073344623,25.279,3.281,1.377,0.844,0.151,0.627,0.422,0.388,0.654,0.268,0.203,0.617,0.271,0.239,0.631,0.283,0.396,122.271,0.479,0.375,0.376,0.437,5.0,0.0004585,6.862,2.64,1.0,0.544128,6.31499356,31.459951,95.89106,75.148422
708,8.0,25.423,3.065,1.738,0.841,0.149,0.576,0.335,0.32,0.572,0.244,0.114,0.57,0.245,0.173,0.589,0.373,0.199,127.451,0.41,0.31,0.329,0.387,8.0,0.000499,6.766,3.61,1.0,0.537225,9.78891503,78.689972,74.913223,61.514549
709,5.899998417198648,49.397,2.919,1.162,0.924,0.145,0.55,0.489,0.347,0.559,0.234,0.187,0.484,0.27,0.213,0.732,0.417,0.278,204.992,0.462,0.327,0.322,0.475,11.0,0.0004745,7.943,4.637,1.0,0.724563,4.43089323,59.065758,100.183266,78.565834
710,6.399996913372259,19.625,2.184,0.878,0.865,0.156,0.588,0.429,0.346,0.407,0.527,0.094,0.5,0.314,0.162,0.539,0.415,0.173,62.001,0.454,0.343,0.325,0.376,7.0,0.0004767,6.099,6.881,1.0,0.429709,7.96991009,71.468758,292.013733,123.384422
712,5.40000018605658,5.469,3.755,1.581,0.506,0.168,0.482,0.439,0.357,0.674,0.186,0.167,0.347,0.283,0.264,0.495,0.311,0.254,35.113,0.426,0.342,0.298,0.353,5.0,0.000373,5.087,3.588,1.0,0.305215,7.11821488,56.530201,163.506851,61.024433
713,5.800000874803203,17.798,3.333,0.092,0.839,0.165,0.511,0.395,0.145,0.573,0.283,0.05,0.549,0.247,0.055,0.446,0.323,0.063,61.271,0.35,0.302,0.283,0.278,7.0,0.0004623,5.854,3.032,1.0,0.46405,2.51610585,24.476793,65.498718,120.780602
714,7.100015437450609,16.947,5.287,1.031,0.728,0.15,0.559,0.401,0.41,0.546,0.37,0.103,0.525,0.342,0.191,0.475,0.626,0.223,112.522,0.457,0.34,0.353,0.442,7.0,0.00048,6.634,4.601,1.0,0.46698,10.4481122,73.197708,71.365997,79.590576
715,7.400007822415902,15.432,2.779,0.662,0.818,0.164,0.576,0.451,0.382,0.466,0.359,0.092,0.487,0.289,0.181,0.599,0.281,0.21,54.945,0.47,0.306,0.319,0.363,8.0,0.0004535,5.35,3.869,1.0,0.406745,12.2419061,94.870735,298.350891,124.426666
716,5.800000874803203,19.541,3.228,1.876,0.793,0.156,0.546,0.358,0.425,0.481,0.132,0.204,0.51,0.192,0.252,0.609,0.184,0.277,105.788,0.443,0.273,0.318,0.357,5.0,0.0004741,6.136,3.166,1.0,0.46169,8.24041262,45.294071,45.737469,61.70071
717,5.499999678657065,33.086,2.481,1.045,0.904,0.15,0.614,0.403,0.264,0.556,0.435,0.206,0.563,0.204,0.239,0.544,0.289,0.35,119.252,0.427,0.399,0.335,0.394,5.0,0.0004164,7.606,4.273,1.0,0.553742,7.7029385,78.101562,69.025543,62.39156
718,5.300000202445418,20.022,2.701,0.679,0.856,0.156,0.549,0.427,0.204,0.543,0.191,0.048,0.527,0.243,0.088,0.524,0.316,0.12,69.497,0.393,0.261,0.286,0.32,6.0,0.0005471,6.198,4.178,1.0,0.468921,7.82473686,55.911877,122.56321,145.13829
719,4.399999967876858,6.834,3.294,0.141,0.665,0.181,0.528,0.469,0.178,0.337,0.277,0.004,0.347,0.327,0.031,0.416,0.257,0.056,23.937,0.392,0.206,0.235,0.243,3.0,0.0004547,4.056,3.129,1.0,0.267758,2.41225421,50.670319,104.076797,106.383614
720,6.799998134593398,18.548,2.488,1.699,0.816,0.157,0.616,0.423,0.484,0.563,0.264,0.119,0.584,0.287,0.218,0.732,0.292,0.276,81.89,0.508,0.315,0.363,0.433,4.0,0.0004857,5.975,3.093,1.0,0.451881,4.10388098,38.217602,242.78981,19.275757
721,5.899998417198648,21.29,1.756,0.13,0.919,0.167,0.572,0.467,0.143,0.36,0.191,0.06,0.412,0.241,0.065,0.401,0.323,0.037,40.386,0.394,0.204,0.239,0.253,4.0,0.000523,4.835,2.65,1.0,0.424089,8.19979023,57.719555,44.802429,49.498249
722,5.800000874803203,7.877,2.524,0.13,0.748,0.179,0.528,0.545,0.338,0.32,0.371,0.094,0.399,0.331,0.138,0.53,0.321,0.189,21.239,0.47,0.262,0.289,0.347,6.0,0.0004755,3.965,3.916,1.0,0.286057,4.19058033,41.224701,54.056316,39.449604
723,6.599997654072044,21.982,3.139,1.679,0.82,0.153,0.596,0.413,0.404,0.525,0.225,0.217,0.542,0.252,0.256,0.659,0.271,0.269,111.16,0.471,0.322,0.35,0.4,3.0,0.0004985,6.767,2.754,1.0,0.488182,6.08481315,28.25721,46.133331,61.268673
724,6.699991797446187,8.164,2.444,0.075,0.764,0.179,0.494,0.545,0.297,0.73,0.26,0.241,0.49,0.293,0.277,0.629,0.303,0.335,20.75,0.445,0.41,0.353,0.422,9.0,0.00045,4.623,3.586,1.0,0.324715,5.18623641,57.611942,109.079742,95.115341
725,5.40000018605658,14.64,2.394,0.461,0.837,0.165,0.575,0.447,0.286,0.402,0.178,0.038,0.414,0.252,0.096,0.422,0.317,0.143,42.902,0.436,0.206,0.254,0.294,4.0,0.0004079,4.986,2.55,1.0,0.371376,1.82192305,48.895214,94.585732,31.563055
726,8.0,11.278,3.423,2.075,0.672,0.159,0.61,0.533,0.304,0.45,0.602,0.225,0.522,0.413,0.314,0.588,0.486,0.363,69.111,0.482,0.426,0.417,0.479,3.0,0.0005005,5.972,3.377,1.0,0.385357,3.92446297,39.173111,53.949203,92.068245
727,5.59999938302362,38.315,3.26,1.262,0.894,0.146,0.662,0.298,0.437,0.482,0.106,0.124,0.554,0.163,0.207,0.468,0.173,0.275,177.377,0.466,0.238,0.308,0.305,8.0,0.0005034,7.597,3.076,1.0,0.590683,10.7176138,66.106682,127.714615,89.803207
728,5.899998417198648,17.579,4.28,1.233,0.761,0.154,0.571,0.398,0.414,0.547,0.224,0.223,0.554,0.251,0.238,0.701,0.361,0.272,102.182,0.461,0.331,0.348,0.445,8.0,0.0004723,6.081,4.703,1.0,0.460968,1.78671814,113.898499,201.217743,151.750732
730,4.800000052738446,3.553,2.406,0.014,0.595,0.204,0.512,0.554,0.243,0.494,0.179,0.007,0.373,0.328,0.04,0.369,0.419,0.052,8.629,0.436,0.227,0.247,0.28,6.0,0.0004692,3.035,3.383,1.0,0.211519,4.56338367,39.869148,77.951385,92.974174
731,7.899974269892137,12.429,4.133,1.63,0.683,0.154,0.525,0.453,0.417,0.436,0.436,0.15,0.448,0.342,0.228,0.47,0.676,0.233,78.351,0.465,0.341,0.34,0.46,5.0,0.000483,6.342,2.36,1.0,0.402494,4.97721058,17.206331,37.223484,21.073496
732,5.800000874803203,13.466,4.707,0.913,0.706,0.158,0.51,0.364,0.305,0.442,0.268,0.073,0.473,0.256,0.134,0.585,0.345,0.17,79.978,0.393,0.261,0.288,0.366,7.0,0.0004402,5.71,3.315,1.0,0.410097,3.31882775,42.367958,144.654907,90.166672
733,6.199998172182031,12.183,5.435,0.57,0.67,0.16,0.498,0.451,0.323,0.581,0.34,0.063,0.455,0.343,0.13,0.775,0.467,0.13,76.25,0.424,0.328,0.309,0.458,1.0,0.0005042,6.088,3.027,1.0,0.425066,6.26606078,55.549175,72.439041,65.659096
734,5.800000874803203,5.998,3.275,0.955,0.586,0.172,0.474,0.347,0.275,0.356,0.311,0.053,0.356,0.28,0.108,0.539,0.205,0.143,28.506,0.365,0.24,0.248,0.296,4.0,0.000458,4.267,2.392,1.0,0.291221,6.54117168,59.25489,142.941467,70.491768
735,6.399996913372259,12.565,2.126,0.339,0.836,0.171,0.55,0.424,0.232,0.303,0.528,0.023,0.346,0.358,0.068,0.319,0.474,0.096,31.694,0.402,0.285,0.257,0.296,4.0,0.0004943,4.709,2.802,1.0,0.342032,4.0880902,33.963772,67.915039,96.003387
736,5.499999678657065,28.717,3.727,2.597,0.82,0.142,0.534,0.467,0.432,0.513,0.33,0.23,0.531,0.361,0.278,0.621,0.348,0.362,191.3,0.478,0.358,0.39,0.444,7.0,0.0004541,8.043,3.251,1.0,0.573653,6.67059142,34.364162,46.378784,57.600739
737,5.899998417198648,23.977,4.672,1.912,0.785,0.15,0.552,0.411,0.4,0.508,0.183,0.179,0.521,0.246,0.238,0.634,0.224,0.272,166.796,0.454,0.29,0.335,0.377,4.0,0.0004924,6.8,4.967,1.0,0.52052,6.03704065,94.016396,152.156845,119.936806
738,8.100015437450608,18.304,3.065,1.351,0.806,0.158,0.575,0.398,0.365,0.548,0.166,0.152,0.527,0.242,0.192,0.594,0.255,0.267,84.971,0.446,0.289,0.32,0.372,7.0,0.0004613,5.935,3.518,1.0,0.455517,2.79116955,34.1632,78.372787,93.761436
740,7.50003813440381,16.682,3.443,0.488,0.809,0.157,0.616,0.437,0.277,0.511,0.218,0.046,0.544,0.295,0.103,0.546,0.366,0.116,67.26,0.443,0.258,0.314,0.343,7.0,0.0004883,5.584,4.316,1.0,0.412882,5.0567717,57.059986,55.956276,83.134918
741,5.800000874803203,18.882,3.234,0.118,0.849,0.166,0.492,0.373,0.245,0.532,0.3,0.041,0.508,0.251,0.085,0.48,0.277,0.143,63.661,0.37,0.291,0.281,0.3,10.0,0.0004908,5.85,3.076,1.0,0.472082,6.90912229,32.46328,151.175049,99.268616
742,5.300000202445418,6.94,3.782,0.62,0.612,0.174,0.469,0.449,0.396,1.054,0.285,0.116,0.559,0.284,0.186,0.625,0.369,0.199,32.892,0.438,0.485,0.343,0.398,4.0,0.0004247,4.808,5.138,1.0,0.356396,4.9931237,55.915932,59.5168,118.355118
743,5.499999678657065,27.206,5.222,1.843,0.794,0.142,0.575,0.328,0.316,0.503,0.428,0.102,0.505,0.285,0.195,0.415,0.279,0.243,201.83,0.407,0.344,0.328,0.312,10.0,0.0004739,8.605,2.631,1.0,0.544267,12.1893751,42.955853,114.027809,53.93483
744,6.699991797446187,11.979,2.98,1.69,0.719,0.155,0.496,0.434,0.505,0.453,0.249,0.265,0.474,0.275,0.305,0.569,0.402,0.267,60.987,0.478,0.322,0.351,0.413,9.0,0.0004973,6.089,5.544,1.0,0.383597,10.0286845,65.826637,151.078766,153.518631
745,5.499999678657065,14.924,6.661,1.228,0.654,0.152,0.529,0.394,0.257,0.345,0.355,0.085,0.393,0.346,0.141,0.404,0.41,0.131,125.928,0.393,0.261,0.293,0.315,6.0,0.0005262,6.541,3.85,1.0,0.432988,5.28097995,47.086567,145.482559,95.319763
747,6.0,14.619,2.899,0.806,0.798,0.161,0.517,0.384,0.196,0.34,0.243,0.195,0.388,0.237,0.132,0.576,0.224,0.193,56.501,0.366,0.26,0.252,0.331,6.0,0.0004792,5.602,3.981,1.0,0.38601,5.88234126,87.620514,1056.759155,153.11409
